TP_SEXO;QE_I07;QE_I08;QE_I10;QE_I17;QE_I21;QE_I22;QE_I24;INST_CURSO;DIFERENCA;QE_I01_A;QE_I01_B;QE_I01_E;QE_I02_A;QE_I02_B;QE_I02_D;QE_I02_F;QE_I04_A;QE_I04_B;QE_I04_C;QE_I04_D;QE_I04_E;QE_I04_F;QE_I05_A;QE_I05_B;QE_I05_C;QE_I05_D;QE_I05_E;QE_I05_F;QE_I06_B;QE_I06_C;QE_I06_F;QE_I09_A;QE_I09_B;QE_I09_C;QE_I09_D;QE_I09_E;QE_I09_F;QE_I11_A;QE_I11_B;QE_I11_E;QE_I11_Outros;QE_I16_11.0;QE_I16_12.0;QE_I16_13.0;QE_I16_14.0;QE_I16_15.0;QE_I16_16.0;QE_I16_17.0;QE_I16_21.0;QE_I16_22.0;QE_I16_23.0;QE_I16_24.0;QE_I16_25.0;QE_I16_26.0;QE_I16_27.0;QE_I16_28.0;QE_I16_29.0;QE_I16_31.0;QE_I16_32.0;QE_I16_33.0;QE_I16_35.0;QE_I16_41.0;QE_I16_42.0;QE_I16_43.0;QE_I16_50.0;QE_I16_51.0;QE_I16_52.0;QE_I16_53.0;QE_I16_99.0;QE_I19_A;QE_I19_B;QE_I19_C;QE_I20_A;QE_I20_B;QE_I20_C;QE_I20_K;QE_I23_A;QE_I23_B;QE_I23_C;QE_I23_D;QE_I23_E;QE_I25_A;QE_I25_C;QE_I25_E;QE_I25_H;QE_I26_A;QE_I26_B;QE_I26_C;QE_I26_F;QE_I26_I;labels
1.0;0.7142857142857142;0.5;0.25;0.0;1.0;0.0;1.0;1.9332402350650836e+16;0.8;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0
0.6086956521739131;0.36024844720496896;0.10869565217391296;0.40434782608695646;0.8782608695652174;0.5217391304347826;0.12173913043478254;0.782608695652174;1.4503240229049024e+17;0.7860869565217391;0.6347826086956523;0.25217391304347836;0.1130434782608696;0.0956521739130432;0.5478260869565219;0.31304347826086965;0.04347826086956523;0.13043478260869568;0.4608695652173912;0.20869565217391312;0.18260869565217389;0.017391304347826167;-2.0816681711721685e-17;0.07826086956521738;0.38260869565217404;0.12173913043478254;0.3478260869565218;0.05217391304347823;0.017391304347826105;0.34782608695652173;0.3652173913043479;0.28695652173913033;0.1391304347826086;0.2695652173913043;0.18260869565217394;0.07826086956521737;0.2260869565217392;0.10434782608695649;0.9304347826086952;-5.551115123125783e-17;8.326672684688674e-17;0.06956521739130442;1.0408340855860843e-17;-4.336808689942018e-18;6.938893903907228e-18;3.0357660829594124e-18;1.3877787807814457e-17;-3.469446951953614e-18;2.6020852139652106e-18;0.008695652173913056;1.3877787807814457e-17;-1.3877787807814457e-17;0.0;1.734723475976807e-17;-3.469446951953614e-17;-1.3877787807814457e-17;6.938893903907228e-18;0.9652173913043471;2.7755575615628914e-17;2.42861286636753e-17;0.008695652173913215;0.008695652173912966;-4.163336342344337e-17;2.42861286636753e-17;4.163336342344337e-17;1.3877787807814457e-17;5.204170427930421e-18;3.469446951953614e-18;0.008695652173913033;6.505213034913027e-19;0.2434782608695652;0.4347826086956522;0.32173913043478264;0.07826086956521755;0.13043478260869562;0.36521739130434794;0.4260869565217391;0.043478260869565195;0.4347826086956522;0.25217391304347825;0.14782608695652172;0.12173913043478254;0.2434782608695653;0.04347826086956526;0.2695652173913042;0.44347826086956516;0.5652173913043477;8.326672684688674e-17;0.13043478260869568;0.14782608695652164;0.15652173913043477;1
0.5534883720930233;0.360797342192691;0.22790697674418597;0.5383720930232558;0.8604651162790699;0.641860465116279;0.032558139534883734;0.7627906976744186;1432402335309088.0;0.7609302325581395;0.44186046511627897;0.4325581395348836;0.1255813953488371;0.4046511627906975;0.11162790697674421;0.4232558139534882;0.06046511627906978;0.13023255813953494;0.39534883720930236;0.12558139534883725;0.22325581395348829;0.06511627906976747;0.06046511627906977;0.08372093023255808;0.40465116279069757;0.16744186046511622;0.20000000000000012;0.06976744186046516;0.07441860465116283;0.3534883720930235;0.5348837209302326;0.11162790697674417;0.027906976744185984;0.20465116279069753;0.23720930232558135;0.08372093023255812;0.2837209302325583;0.16279069767441856;0.18139534883720887;0.3534883720930233;0.20930232558139525;0.25581395348837166;0.004651162790697685;2.6020852139652106e-18;-1.734723475976807e-17;-3.0357660829594124e-18;0.060465116279069746;-4.336808689942018e-18;3.469446951953614e-18;0.0;1.734723475976807e-17;0.004651162790697664;0.0;2.0816681711721685e-17;1.3877787807814457e-17;6.938893903907228e-18;8.673617379884035e-18;0.03720930232558141;0.427906976744186;0.1813953488372093;0.041860465116279166;0.06976744186046506;-2.7755575615628914e-17;0.14883720930232563;0.01395348837209296;-1.0408340855860843e-17;-5.204170427930421e-18;0.009302325581395356;1.3877787807814457e-17;-1.5178830414797062e-18;0.21860465116279074;0.3953488372093025;0.3860465116279068;0.28372093023255823;0.055813953488372064;0.2279069767441861;0.43255813953488365;0.027906976744186046;0.32558139534883723;0.3674418604651163;0.1534883720930232;0.12558139534883714;0.15813953488372096;0.10697674418604648;0.3534883720930232;0.38139534883720927;0.1302325581395348;0.14418604651162797;0.09302325581395349;0.22790697674418597;0.4046511627906979;2
0.45454545454545453;0.3571428571428571;0.3181818181818182;0.7386363636363635;0.8636363636363636;0.4090909090909091;0.04545454545454546;0.6818181818181819;232402431340944.0;0.6636363636363637;0.7727272727272727;0.13636363636363635;0.09090909090909093;0.7272727272727273;-2.7755575615628914e-17;0.1818181818181818;0.09090909090909093;0.13636363636363635;0.4545454545454546;0.18181818181818182;0.1818181818181818;0.04545454545454546;0.0;0.04545454545454545;0.5;0.22727272727272727;0.1818181818181818;0.04545454545454544;-1.3877787807814457e-17;0.5454545454545454;0.22727272727272727;0.2272727272727273;0.09090909090909091;0.09090909090909091;0.3636363636363636;0.13636363636363638;0.22727272727272727;0.09090909090909088;0.0;0.13636363636363638;0.6818181818181819;0.18181818181818182;0.0;0.0;0.0;-4.336808689942018e-19;-6.938893903907228e-18;-1.734723475976807e-18;0.0;0.0;3.469446951953614e-18;0.0;0.0;3.469446951953614e-18;0.0;0.0;1.734723475976807e-18;0.0;0.0;-3.469446951953614e-18;0.0;0.0;0.0;0.045454545454545456;0.9545454545454548;0.0;0.0;-3.469446951953614e-18;0.0;2.168404344971009e-19;0.13636363636363635;0.5454545454545454;0.3181818181818182;0.22727272727272727;0.0;0.36363636363636365;0.40909090909090906;-3.469446951953614e-18;0.13636363636363635;0.22727272727272727;0.18181818181818177;0.45454545454545453;0.13636363636363638;0.0;0.5;0.36363636363636365;0.0;-1.3877787807814457e-17;0.2272727272727273;0.7272727272727273;0.04545454545454544;3
1.0;0.42857142857142855;0.0;0.0;1.0;0.0;0.0;0.0;1.1549724022311603e+18;0.8;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;4
1.0;0.42857142857142855;0.0;0.75;1.0;0.0;0.0;0.0;1.1549724022311603e+18;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;5
0.3406593406593406;0.44583987441130296;0.1483516483516483;0.3104395604395604;0.6043956043956044;0.6263736263736264;0.021978021978021994;0.9450549450549451;3832402150140204.0;0.6285714285714286;0.8571428571428572;0.10989010989011;0.03296703296703298;0.1758241758241757;0.1978021978021978;0.5274725274725274;0.09890109890109891;0.054945054945054965;0.18681318681318682;0.2197802197802198;0.4725274725274724;0.043956043956043966;0.02197802197802196;0.021978021978021983;0.16483516483516492;0.1538461538461538;0.46153846153846156;0.12087912087912087;0.07692307692307691;0.7692307692307694;0.16483516483516492;0.06593406593406596;0.0989010989010989;0.43956043956043944;0.2857142857142857;0.043956043956043925;0.06593406593406598;0.06593406593406595;1.6653345369377348e-16;0.4945054945054946;0.4945054945054945;0.010989010989011061;3.469446951953614e-18;0.0;-6.938893903907228e-18;-2.168404344971009e-18;0.989010989010989;0.0;-8.673617379884035e-19;0.0;0.0;-1.3877787807814457e-17;-1.734723475976807e-18;-3.469446951953614e-18;0.0;3.469446951953614e-18;0.0;1.3877787807814457e-17;-2.7755575615628914e-17;-1.734723475976807e-17;0.01098901098901095;-8.326672684688674e-17;2.7755575615628914e-17;0.0;2.7755575615628914e-17;-3.469446951953614e-18;3.469446951953614e-18;-1.0408340855860843e-17;-1.0408340855860843e-17;-2.168404344971009e-19;0.12087912087912085;0.5934065934065934;0.28571428571428575;0.2637362637362637;0.09890109890109891;0.37362637362637363;0.2637362637362638;0.02197802197802198;0.5494505494505495;0.21978021978021978;0.1538461538461538;0.05494505494505493;0.08791208791208793;0.021978021978021997;0.4835164835164835;0.40659340659340665;0.0219780219780219;0.10989010989010992;0.07692307692307696;0.5274725274725275;0.2637362637362637;6
0.0;0.42857142857142855;0.0;1.0;1.0;0.0;1.0;0.0;1.1549724022311603e+18;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;7
0.1428571428571429;0.32653061224489793;0.2857142857142857;0.7857142857142856;0.7142857142857143;0.7142857142857143;0.2857142857142857;1.0;1612402355030832.0;0.9714285714285715;0.5714285714285714;0.4285714285714286;0.0;0.5714285714285715;0.14285714285714282;0.0;0.2857142857142857;0.0;0.5714285714285715;0.14285714285714285;0.0;0.2857142857142857;0.0;0.14285714285714285;0.2857142857142857;0.14285714285714285;0.14285714285714288;0.28571428571428564;6.938893903907228e-18;0.2857142857142857;0.2857142857142857;0.4285714285714286;1.3877787807814457e-17;0.14285714285714285;0.14285714285714285;0.28571428571428575;0.14285714285714285;0.2857142857142857;0.0;0.5714285714285714;0.0;0.42857142857142855;0.0;8.673617379884035e-19;0.0;0.0;0.0;8.673617379884035e-19;8.673617379884035e-19;0.0;3.469446951953614e-18;6.938893903907228e-18;0.0;0.0;6.938893903907228e-18;3.469446951953614e-18;1.734723475976807e-18;0.0;1.3877787807814457e-17;0.0;2.7755575615628914e-17;1.0;0.0;3.469446951953614e-18;0.0;3.469446951953614e-18;0.0;0.0;3.469446951953614e-18;0.0;0.2857142857142857;0.5714285714285714;0.14285714285714285;0.7142857142857142;0.0;0.14285714285714288;0.14285714285714285;0.14285714285714288;0.5714285714285715;0.14285714285714288;0.14285714285714282;0.0;0.14285714285714288;0.0;0.2857142857142857;0.5714285714285714;5.551115123125783e-17;0.14285714285714285;2.7755575615628914e-17;0.8571428571428572;2.7755575615628914e-17;8
1.0;0.14285714285714285;0.0;0.0;1.0;0.0;0.0;1.0;5.6712402330220536e+16;0.4;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;9
